Time	Cycle	PC	Insn	Decoded instruction	Register and memory contents
          37208	     18600	00100274	01451613	slli	x12,x10,0x14	 x10:0x00000000 x12=0x00000000
          37212	     18602	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37214	     18603	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x00000000 x13=0x00000000
          37216	     18604	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          37218	     18605	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
          37220	     18606	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          37222	     18607	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
          37224	     18608	00100290	01851f93	slli	x31,x10,0x18	 x10:0x00000000 x31=0x00000000
          37228	     18610	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37230	     18611	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x00000000 x15=0x00000000
          37232	     18612	0010029c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          37234	     18613	001002a0	f2f76ae3	bltu	x14,x15,1001d4	 x14:0x00000009 x15:0x00000000
          37236	     18614	001002a4	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          37238	     18615	001002a8	000205b7	lui	x11,0x20	 x11=0x00020000
          37242	     18617	001002ac	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37244	     18618	001002b0	00f57513	andi	x10,x10,15	 x10:0x00000000 x10=0x00000000
          37246	     18619	001002b4	00900613	addi	x12,x0,9	  x0:0x00000000 x12=0x00000009
          37250	     18621	001002b8	f2a67ae3	bgeu	x12,x10,1001ec	 x12:0x00000009 x10:0x00000000
          37254	     18623	001001ec	03050893	addi	x17,x10,48	 x10:0x00000000 x17=0x00000030
          37256	     18624	001001f0	00020e37	lui	x28,0x20	 x28=0x00020000
          37260	     18626	001001f4	011e2023	sw	x17,0(x28)	 x28:0x00020000 x17:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37274	     18633	001001f8	00008067	jalr	x0,0(x1)	  x1:0x001017bc  x0=0x00000000
          37276	     18634	001017bc	d28ba227	fsw	f8,-732(x23)	 f23:0x00102000  f8:0x00102000 PA:0x00101d24 store:0x00000047 load:0x00000000
          37278	     18635	001017c0	d35ca027	fsw	f21,-736(x25)	 f25:0x00102000 f21:0x00102000 PA:0x00101d20 store:0x00000007 load:0x00000007
          37280	     18636	001017c4	d24ba407	flw	f8,-732(x23)	 f23:0x00102000  f8=0x00000000 PA:0x00101d24 store:0x80000000
          37282	     18637	001017c8	d20cae87	flw	f29,-736(x25)	 f25:0x00102000 f29=0x00000000 PA:0x00000000
          37288	     18640	001017cc	29d41f53	fmax.s	f30,f8,f29	  f8:0x00102000 f29:0x00000030 f30=0x00000000
          37296	     18644	001017d0	d1eaa027	fsw	f30,-768(x21)	 f21:0x00102000 f30:0x00020000 PA:0x00101d00 store:0x00000047 load:0x00000007
          37304	     18648	001017d4	d00aaf87	flw	f31,-768(x21)	 f21:0x00102000 f31=0x00000000 PA:0x00101d00 store:0x7fa00000
          37310	     18651	001017d8	c6498513	addi	x10,x19,-924	 x19:0x00102000 x10=0x00101c64
          37312	     18652	001017dc	e00f86d3	fmv.x.w	x13,f31	 f31:0x00000000 x13=0x00000047
          37314	     18653	001017e0	ceda2c23	sw	x13,-776(x20)	 x20:0x00102000 x13:0x00000047 PA:0x00101cf8 store:0x00000047 load:0x00000047
          37316	     18654	001017e4	8bdfe0ef	jal	x1,1000a0	  x1=0x001017e8
          37320	     18656	001000a0	00054803	lbu	x16,0(x10)	 x10:0x00101c64 x16=0x0000000a PA:0x00101c64 store:0x00000000
          37322	     18657	001000a4	06080663	beq	x16,x0,100110	 x16:0x0000000a  x0:0x00000000
          37324	     18658	001000a8	000207b7	lui	x15,0x20	 x15=0x00020000
          37328	     18660	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x0000000a PA:0x00020000 store:0x0000000a load:0x00000000
          37332	     18662	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101c64 x14=0x00000020 PA:0x00101c65 store:0x001017e8
          37334	     18663	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000020  x0:0x00000000
          37338	     18665	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          37342	     18667	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101c64  x5=0x0000004d PA:0x00101c66 store:0x00137fa0
          37344	     18668	001000c0	04028863	beq	x5,x0,100110	  x5:0x0000004d  x0:0x00000000
          37348	     18670	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x0000004d PA:0x00020000 store:0x0000004d load:0x00000000
          37352	     18672	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101c64  x6=0x00000041 PA:0x00101c67 store:0x00000000
          37354	     18673	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000041  x0:0x00000000
          37358	     18675	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000041 PA:0x00020000 store:0x00000041 load:0x00000000
          37362	     18677	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101c64  x7=0x00000058 PA:0x00101c68 store:0x00000000
          37364	     18678	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000058  x0:0x00000000
          37368	     18680	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000058 PA:0x00020000 store:0x00000058 load:0x00000000
          37372	     18682	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101c64 x11=0x00000028 PA:0x00101c69 store:0x0000004d
          37374	     18683	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000028  x0:0x00000000
          37378	     18685	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000028 PA:0x00020000 store:0x00000028 load:0x00000000
          37382	     18687	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101c64 x12=0x00000031 PA:0x00101c6a store:0x00000041
          37384	     18688	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000031  x0:0x00000000
          37388	     18690	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000031 PA:0x00020000 store:0x00000031 load:0x00000000
          37392	     18692	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101c64 x13=0x0000002e PA:0x00101c6b store:0x00000058
          37394	     18693	001000fc	00850513	addi	x10,x10,8	 x10:0x00101c64 x10=0x00101c6c
          37396	     18694	00100100	00068863	beq	x13,x0,100110	 x13:0x0000002e  x0:0x00000000
          37400	     18696	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x0000002e PA:0x00020000 store:0x0000002e load:0x00000000
          37404	     18698	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101c6c x16=0x00000030 PA:0x00101c6c store:0x00000000
          37408	     18700	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000030  x0:0x00000000
          37414	     18703	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37418	     18705	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101c6c x14=0x00000065 PA:0x00101c6d store:0x001017e8
          37420	     18706	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000065  x0:0x00000000
          37424	     18708	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
          37428	     18710	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101c6c  x5=0x0000002d PA:0x00101c6e store:0x00137fa0
          37430	     18711	001000c0	04028863	beq	x5,x0,100110	  x5:0x0000002d  x0:0x00000000
          37434	     18713	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x0000002d PA:0x00020000 store:0x0000002d load:0x00000000
          37438	     18715	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101c6c  x6=0x00000034 PA:0x00101c6f store:0x00000000
          37440	     18716	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000034  x0:0x00000000
          37444	     18718	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000034 PA:0x00020000 store:0x00000034 load:0x00000000
          37448	     18720	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101c6c  x7=0x00000033 PA:0x00101c70 store:0x00000000
          37450	     18721	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000033  x0:0x00000000
          37454	     18723	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000033 PA:0x00020000 store:0x00000033 load:0x00000000
          37458	     18725	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101c6c x11=0x0000002c PA:0x00101c71 store:0x0000002d
          37460	     18726	001000e4	02058663	beq	x11,x0,100110	 x11:0x0000002c  x0:0x00000000
          37464	     18728	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x0000002c PA:0x00020000 store:0x0000002c load:0x00000000
          37468	     18730	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101c6c x12=0x00000020 PA:0x00101c72 store:0x00000034
          37470	     18731	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000020  x0:0x00000000
          37474	     18733	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          37478	     18735	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101c6c x13=0x00000031 PA:0x00101c73 store:0x00000033
          37480	     18736	001000fc	00850513	addi	x10,x10,8	 x10:0x00101c6c x10=0x00101c74
          37482	     18737	00100100	00068863	beq	x13,x0,100110	 x13:0x00000031  x0:0x00000000
          37486	     18739	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x00000031 PA:0x00020000 store:0x00000031 load:0x00000000
          37490	     18741	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101c74 x16=0x0000002e PA:0x00101c74 store:0x00000000
          37494	     18743	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x0000002e  x0:0x00000000
          37500	     18746	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x0000002e PA:0x00020000 store:0x0000002e load:0x00000000
          37504	     18748	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101c74 x14=0x00000030 PA:0x00101c75 store:0x001017e8
          37506	     18749	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000030  x0:0x00000000
          37510	     18751	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37514	     18753	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101c74  x5=0x00000065 PA:0x00101c76 store:0x00137fa0
          37516	     18754	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000065  x0:0x00000000
          37520	     18756	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
          37524	     18758	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101c74  x6=0x0000002d PA:0x00101c77 store:0x00000000
          37526	     18759	001000cc	04030263	beq	x6,x0,100110	  x6:0x0000002d  x0:0x00000000
          37530	     18761	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x0000002d PA:0x00020000 store:0x0000002d load:0x00000000
          37534	     18763	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101c74  x7=0x00000034 PA:0x00101c78 store:0x00000000
          37536	     18764	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000034  x0:0x00000000
          37540	     18766	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000034 PA:0x00020000 store:0x00000034 load:0x00000000
          37544	     18768	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101c74 x11=0x00000034 PA:0x00101c79 store:0x00000065
          37546	     18769	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000034  x0:0x00000000
          37550	     18771	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000034 PA:0x00020000 store:0x00000034 load:0x00000000
          37554	     18773	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101c74 x12=0x00000029 PA:0x00101c7a store:0x0000002d
          37556	     18774	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000029  x0:0x00000000
          37560	     18776	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000029 PA:0x00020000 store:0x00000029 load:0x00000000
          37564	     18778	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101c74 x13=0x0000002c PA:0x00101c7b store:0x00000034
          37566	     18779	001000fc	00850513	addi	x10,x10,8	 x10:0x00101c74 x10=0x00101c7c
          37568	     18780	00100100	00068863	beq	x13,x0,100110	 x13:0x0000002c  x0:0x00000000
          37572	     18782	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x0000002c PA:0x00020000 store:0x0000002c load:0x00000000
          37576	     18784	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101c7c x16=0x00000020 PA:0x00101c7c store:0x00000000
          37580	     18786	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000020  x0:0x00000000
          37586	     18789	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          37590	     18791	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101c7c x14=0x00000065 PA:0x00101c7d store:0x001017e8
          37592	     18792	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000065  x0:0x00000000
          37596	     18794	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
          37600	     18796	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101c7c  x5=0x00000078 PA:0x00101c7e store:0x00137fa0
          37602	     18797	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000078  x0:0x00000000
          37606	     18799	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000078 PA:0x00020000 store:0x00000078 load:0x00000000
          37610	     18801	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101c7c  x6=0x00000070 PA:0x00101c7f store:0x00000000
          37612	     18802	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000070  x0:0x00000000
          37616	     18804	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000070 PA:0x00020000 store:0x00000070 load:0x00000000
          37620	     18806	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101c7c  x7=0x00000065 PA:0x00101c80 store:0x00000000
          37622	     18807	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000065  x0:0x00000000
          37626	     18809	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000065 PA:0x00020000 store:0x00000065 load:0x00000000
          37630	     18811	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101c7c x11=0x00000063 PA:0x00101c81 store:0x00000078
          37632	     18812	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000063  x0:0x00000000
          37636	     18814	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000063 PA:0x00020000 store:0x00000063 load:0x00000000
          37640	     18816	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101c7c x12=0x00000074 PA:0x00101c82 store:0x00000070
          37642	     18817	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000074  x0:0x00000000
          37646	     18819	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000074 PA:0x00020000 store:0x00000074 load:0x00000000
          37650	     18821	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101c7c x13=0x00000069 PA:0x00101c83 store:0x00000065
          37652	     18822	001000fc	00850513	addi	x10,x10,8	 x10:0x00101c7c x10=0x00101c84
          37654	     18823	00100100	00068863	beq	x13,x0,100110	 x13:0x00000069  x0:0x00000000
          37658	     18825	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x00000069 PA:0x00020000 store:0x00000069 load:0x00000000
          37662	     18827	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101c84 x16=0x0000006e PA:0x00101c84 store:0x00000000
          37666	     18829	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x0000006e  x0:0x00000000
          37672	     18832	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x0000006e PA:0x00020000 store:0x0000006e load:0x00000000
          37676	     18834	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101c84 x14=0x00000067 PA:0x00101c85 store:0x001017e8
          37678	     18835	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000067  x0:0x00000000
          37682	     18837	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000067 PA:0x00020000 store:0x00000067 load:0x00000000
          37686	     18839	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101c84  x5=0x0000003a PA:0x00101c86 store:0x00137fa0
          37688	     18840	001000c0	04028863	beq	x5,x0,100110	  x5:0x0000003a  x0:0x00000000
          37692	     18842	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
          37696	     18844	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101c84  x6=0x00000020 PA:0x00101c87 store:0x00000000
          37698	     18845	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000020  x0:0x00000000
          37702	     18847	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          37706	     18849	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101c84  x7=0x00000030 PA:0x00101c88 store:0x00000000
          37708	     18850	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000030  x0:0x00000000
          37712	     18852	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37716	     18854	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101c84 x11=0x00000078 PA:0x00101c89 store:0x0000003a
          37718	     18855	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000078  x0:0x00000000
          37722	     18857	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000078 PA:0x00020000 store:0x00000078 load:0x00000000
          37726	     18859	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101c84 x12=0x00000030 PA:0x00101c8a store:0x00000020
          37728	     18860	001000f0	02060063	beq	x12,x0,100110	 x12:0x00000030  x0:0x00000000
          37732	     18862	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37736	     18864	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101c84 x13=0x00000030 PA:0x00101c8b store:0x00000030
          37738	     18865	001000fc	00850513	addi	x10,x10,8	 x10:0x00101c84 x10=0x00101c8c
          37740	     18866	00100100	00068863	beq	x13,x0,100110	 x13:0x00000030  x0:0x00000000
          37744	     18868	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37748	     18870	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101c8c x16=0x00000030 PA:0x00101c8c store:0x00000000
          37752	     18872	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000030  x0:0x00000000
          37758	     18875	001000ac	0107a023	sw	x16,0(x15)	 x15:0x00020000 x16:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37762	     18877	001000b0	00154703	lbu	x14,1(x10)	 x10:0x00101c8c x14=0x00000030 PA:0x00101c8d store:0x001017e8
          37764	     18878	001000b4	04070e63	beq	x14,x0,100110	 x14:0x00000030  x0:0x00000000
          37768	     18880	001000b8	00e7a023	sw	x14,0(x15)	 x15:0x00020000 x14:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37772	     18882	001000bc	00254283	lbu	x5,2(x10)	 x10:0x00101c8c  x5=0x00000030 PA:0x00101c8e store:0x00137fa0
          37774	     18883	001000c0	04028863	beq	x5,x0,100110	  x5:0x00000030  x0:0x00000000
          37778	     18885	001000c4	0057a023	sw	x5,0(x15)	 x15:0x00020000  x5:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37782	     18887	001000c8	00354303	lbu	x6,3(x10)	 x10:0x00101c8c  x6=0x00000030 PA:0x00101c8f store:0x00000000
          37784	     18888	001000cc	04030263	beq	x6,x0,100110	  x6:0x00000030  x0:0x00000000
          37788	     18890	001000d0	0067a023	sw	x6,0(x15)	 x15:0x00020000  x6:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37792	     18892	001000d4	00454383	lbu	x7,4(x10)	 x10:0x00101c8c  x7=0x00000034 PA:0x00101c90 store:0x00000000
          37794	     18893	001000d8	02038c63	beq	x7,x0,100110	  x7:0x00000034  x0:0x00000000
          37798	     18895	001000dc	0077a023	sw	x7,0(x15)	 x15:0x00020000  x7:0x00000034 PA:0x00020000 store:0x00000034 load:0x00000000
          37802	     18897	001000e0	00554583	lbu	x11,5(x10)	 x10:0x00101c8c x11=0x00000037 PA:0x00101c91 store:0x00000030
          37804	     18898	001000e4	02058663	beq	x11,x0,100110	 x11:0x00000037  x0:0x00000000
          37808	     18900	001000e8	00b7a023	sw	x11,0(x15)	 x15:0x00020000 x11:0x00000037 PA:0x00020000 store:0x00000037 load:0x00000000
          37812	     18902	001000ec	00654603	lbu	x12,6(x10)	 x10:0x00101c8c x12=0x0000003a PA:0x00101c92 store:0x00000030
          37814	     18903	001000f0	02060063	beq	x12,x0,100110	 x12:0x0000003a  x0:0x00000000
          37818	     18905	001000f4	00c7a023	sw	x12,0(x15)	 x15:0x00020000 x12:0x0000003a PA:0x00020000 store:0x0000003a load:0x00000000
          37822	     18907	001000f8	00754683	lbu	x13,7(x10)	 x10:0x00101c8c x13=0x00000020 PA:0x00101c93 store:0x00000034
          37824	     18908	001000fc	00850513	addi	x10,x10,8	 x10:0x00101c8c x10=0x00101c94
          37826	     18909	00100100	00068863	beq	x13,x0,100110	 x13:0x00000020  x0:0x00000000
          37830	     18911	00100104	00d7a023	sw	x13,0(x15)	 x15:0x00020000 x13:0x00000020 PA:0x00020000 store:0x00000020 load:0x00000000
          37834	     18913	00100108	00054803	lbu	x16,0(x10)	 x10:0x00101c94 x16=0x00000000 PA:0x00101c94 store:0x00000000
          37836	     18914	0010010c	fa0810e3	bne	x16,x0,1000ac	 x16:0x00000000  x0:0x00000000
          37838	     18915	00100110	00000513	addi	x10,x0,0	  x0:0x00000000 x10=0x00000000
          37842	     18917	00100114	00008067	jalr	x0,0(x1)	  x1:0x001017e8  x0=0x00000000
          37846	     18919	001017e8	cf8a2503	lw	x10,-776(x20)	 x20:0x00102000 x10=0x00000047 PA:0x00101cf8 store:0x00102000
          37850	     18921	001017ec	935fe0ef	jal	x1,100120	  x1=0x001017f0
          37852	     18922	00100120	01c55793	srli	x15,x10,0x1c	 x10:0x00000047 x15=0x00000000
          37854	     18923	00100124	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          37858	     18925	00100128	0cf77a63	bgeu	x14,x15,1001fc	 x14:0x00000009 x15:0x00000000
          37862	     18927	001001fc	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          37864	     18928	00100200	000205b7	lui	x11,0x20	 x11=0x00020000
          37866	     18929	00100204	00451613	slli	x12,x10,0x4	 x10:0x00000047 x12=0x00000470
          37870	     18931	00100208	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37872	     18932	0010020c	01c65693	srli	x13,x12,0x1c	 x12:0x00000470 x13=0x00000000
          37874	     18933	00100210	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          37876	     18934	00100214	f2d86ae3	bltu	x16,x13,100148	 x16:0x00000009 x13:0x00000000
          37878	     18935	00100218	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          37880	     18936	0010021c	00020f37	lui	x30,0x20	 x30=0x00020000
          37882	     18937	00100220	00851f93	slli	x31,x10,0x8	 x10:0x00000047 x31=0x00004700
          37886	     18939	00100224	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37888	     18940	00100228	01cfd793	srli	x15,x31,0x1c	 x31:0x00004700 x15=0x00000000
          37890	     18941	0010022c	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          37892	     18942	00100230	f2f76ae3	bltu	x14,x15,100164	 x14:0x00000009 x15:0x00000000
          37894	     18943	00100234	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          37896	     18944	00100238	000205b7	lui	x11,0x20	 x11=0x00020000
          37898	     18945	0010023c	00c51613	slli	x12,x10,0xc	 x10:0x00000047 x12=0x00047000
          37902	     18947	00100240	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37904	     18948	00100244	01c65693	srli	x13,x12,0x1c	 x12:0x00047000 x13=0x00000000
          37906	     18949	00100248	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          37908	     18950	0010024c	f2d86ae3	bltu	x16,x13,100180	 x16:0x00000009 x13:0x00000000
          37910	     18951	00100250	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          37912	     18952	00100254	00020f37	lui	x30,0x20	 x30=0x00020000
          37914	     18953	00100258	01051f93	slli	x31,x10,0x10	 x10:0x00000047 x31=0x00470000
          37918	     18955	0010025c	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37920	     18956	00100260	01cfd793	srli	x15,x31,0x1c	 x31:0x00470000 x15=0x00000000
          37922	     18957	00100264	00900713	addi	x14,x0,9	  x0:0x00000000 x14=0x00000009
          37924	     18958	00100268	f2f76ae3	bltu	x14,x15,10019c	 x14:0x00000009 x15:0x00000000
          37926	     18959	0010026c	03078393	addi	x7,x15,48	 x15:0x00000000  x7=0x00000030
          37928	     18960	00100270	000205b7	lui	x11,0x20	 x11=0x00020000
          37930	     18961	00100274	01451613	slli	x12,x10,0x14	 x10:0x00000047 x12=0x04700000
          37934	     18963	00100278	0075a023	sw	x7,0(x11)	 x11:0x00020000  x7:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37936	     18964	0010027c	01c65693	srli	x13,x12,0x1c	 x12:0x04700000 x13=0x00000000
          37938	     18965	00100280	00900813	addi	x16,x0,9	  x0:0x00000000 x16=0x00000009
          37940	     18966	00100284	f2d86ae3	bltu	x16,x13,1001b8	 x16:0x00000009 x13:0x00000000
          37942	     18967	00100288	03068e93	addi	x29,x13,48	 x13:0x00000000 x29=0x00000030
          37944	     18968	0010028c	00020f37	lui	x30,0x20	 x30=0x00020000
          37946	     18969	00100290	01851f93	slli	x31,x10,0x18	 x10:0x00000047 x31=0x47000000
          37950	     18971	00100294	01df2023	sw	x29,0(x30)	 x30:0x00020000 x29:0x00000030 PA:0x00020000 store:0x00000030 load:0x00000000
          37952	     18972	00100298	01cfd793	srli	x15,x31,0x1c	 x31:0x47000000 x15=0x00000004
